rain[mm]	temperature[°C]	irradiance[μmol/s/m2]	day_length[h]	PET[mm]	co2[ppm]
4.4	26.9	572.9	13.5	11.1	403.0
0.0	27.4	562.3	13.5	10.5	403.0
8.9	26.7	532.5	13.5	9.9	403.0
0.1	27.2	560.1	13.4	10.2	403.0
0.0	27.8	574.2	13.4	10.1	403.0
0.0	28.3	569.7	13.4	10.7	403.0
0.0	28.0	560.5	13.4	10.9	403.0
0.0	26.9	446.5	13.4	10.5	403.0
0.0	27.8	576.6	13.3	11.1	403.0
0.0	28.9	555.0	13.3	10.8	403.0
2.1	28.6	424.7	13.3	9.6	403.0
1.0	28.2	403.8	13.2	9.5	403.0
5.8	27.5	462.2	13.2	10.0	403.0
3.9	27.7	498.8	13.2	10.3	403.0
0.3	28.1	501.5	13.2	9.8	403.0
3.4	27.6	494.5	13.1	10.2	403.0
13.7	26.7	369.5	13.1	9.4	403.0
14.5	26.4	341.6	13.1	8.7	403.0
0.2	27.8	502.1	13.1	9.5	403.0
0.1	27.8	530.8	13.0	9.6	403.0
0.0	27.9	531.0	13.0	10.2	403.0
0.0	28.7	484.4	13.0	9.1	403.0
0.0	28.7	423.5	12.9	10.3	403.0
0.0	29.0	526.5	12.9	11.0	403.0
0.0	29.4	526.1	12.9	11.2	403.0
0.0	30.3	522.3	12.9	12.2	403.0
0.0	29.7	520.3	12.8	11.3	403.0
0.0	29.3	519.7	12.8	10.8	403.0
0.0	29.2	514.6	12.8	10.6	402.4
12.3	27.1	453.5	12.7	10.1	402.4
0.5	25.0	93.4	12.7	5.3	402.4
9.5	24.8	224.2	12.7	8.0	402.4
16.5	25.2	397.2	12.7	8.7	402.4
21.4	24.2	315.7	12.6	7.4	402.4
1.0	22.2	52.9	12.6	4.2	402.4
2.1	22.9	229.4	12.6	6.7	402.4
0.0	21.6	184.0	12.5	6.5	402.4
0.0	21.3	397.8	12.5	8.1	402.4
0.0	21.3	498.6	12.5	7.9	402.4
0.1	21.8	490.5	12.5	8.5	402.4
0.0	22.6	483.2	12.4	9.0	402.4
0.0	22.0	466.0	12.4	9.0	402.4
0.0	23.3	475.4	12.4	9.5	402.4
0.0	24.2	449.0	12.3	9.3	402.4
0.1	23.8	368.8	12.3	9.1	402.4
0.0	24.4	401.8	12.3	8.3	402.4
0.3	25.2	338.4	12.2	7.6	402.4
0.1	24.4	418.8	12.2	7.9	402.4
0.0	22.4	458.6	12.2	8.2	402.4
0.0	21.8	424.8	12.2	8.4	402.4
0.0	22.5	361.3	12.1	7.8	402.4
0.0	23.4	451.1	12.1	9.0	402.4
0.0	23.1	423.4	12.1	9.2	402.4
0.0	24.0	448.7	12.0	8.8	402.4
0.0	21.7	423.2	12.0	8.6	402.4
0.0	20.1	418.0	12.0	6.2	402.4
0.2	19.7	205.5	11.9	7.0	402.4
0.0	18.7	446.0	11.9	7.5	402.4
0.0	17.7	439.6	11.9	7.7	402.7
0.0	18.1	425.8	11.9	7.8	402.7
0.0	18.7	437.1	11.8	7.8	402.7
0.0	18.4	389.2	11.8	6.3	402.7
0.0	18.0	353.0	11.8	7.2	402.7
0.0	18.9	433.8	11.7	7.8	402.7
0.0	18.7	428.2	11.7	8.2	402.7
0.0	20.0	415.7	11.7	8.2	402.7
0.0	21.0	413.3	11.6	8.2	402.7
0.0	22.0	416.6	11.6	8.5	402.7
0.0	14.9	413.8	11.6	5.8	402.7
0.0	14.6	411.7	11.6	7.0	402.7
0.0	16.0	379.8	11.5	7.1	402.7
0.0	18.0	398.2	11.5	7.4	402.7
0.0	19.4	386.8	11.5	7.1	402.7
0.0	19.5	367.4	11.4	6.8	402.7
0.7	19.4	154.1	11.4	5.1	402.7
0.2	19.6	179.2	11.4	6.4	402.7
0.0	21.2	364.2	11.3	7.3	402.7
0.1	20.5	246.4	11.3	6.3	402.7
0.2	19.4	320.9	11.3	6.2	402.7
0.0	19.1	346.6	11.3	7.2	402.7
0.0	15.1	387.3	11.2	6.4	402.7
0.0	15.1	386.7	11.2	6.1	402.7
0.0	18.0	312.3	11.2	6.4	402.7
0.2	18.3	307.7	11.1	5.6	402.7
0.0	19.1	240.5	11.1	5.6	402.7
0.0	17.5	224.4	11.1	5.5	402.7
0.0	16.6	275.6	11.1	5.9	402.7
0.0	16.8	349.0	11.0	5.2	402.7
0.0	15.0	212.6	11.0	5.7	402.7
0.0	16.1	346.9	11.0	6.3	404.8
0.0	14.7	352.0	11.0	6.6	404.8
0.0	13.2	357.9	10.9	5.9	404.8
0.0	14.9	286.1	10.9	5.9	404.8
0.0	17.5	249.4	10.9	5.6	404.8
0.0	18.1	176.1	10.9	5.3	404.8
0.0	19.1	187.4	10.8	5.1	404.8
0.1	18.8	270.4	10.8	5.8	404.8
0.0	19.1	309.9	10.8	5.7	404.8
0.0	19.4	225.7	10.8	5.8	404.8
4.6	19.4	253.9	10.7	5.6	404.8
11.7	11.2	17.4	10.7	4.7	404.8
0.1	7.7	328.9	10.7	3.8	404.8
0.0	9.3	316.9	10.7	4.3	404.8
0.0	10.9	272.0	10.6	4.8	404.8
0.0	11.1	312.0	10.6	5.2	404.8
0.0	12.2	313.6	10.6	5.5	404.8
0.0	13.1	310.2	10.6	5.5	404.8
0.0	9.5	139.2	10.6	2.9	404.8
0.1	10.8	211.7	10.5	3.6	404.8
2.0	14.6	139.4	10.5	4.0	404.8
0.0	17.7	189.5	10.5	4.7	404.8
0.0	19.5	258.4	10.5	5.1	404.8
0.0	19.6	281.8	10.5	5.4	404.8
0.0	19.6	261.1	10.4	5.2	404.8
14.0	17.2	226.0	10.4	6.0	404.8
11.2	8.4	21.8	10.4	2.9	404.8
0.5	4.7	104.2	10.4	1.9	404.8
1.5	7.5	131.3	10.4	2.5	404.8
0.4	8.4	115.9	10.4	2.4	404.8
2.7	15.2	170.0	10.3	4.5	406.9
1.5	17.1	84.5	10.3	3.7	406.9
0.7	16.3	52.0	10.3	2.8	406.9
2.9	18.7	209.9	10.3	4.3	406.9
9.7	10.1	57.0	10.3	5.0	406.9
0.0	-0.9	57.4	10.3	2.0	406.9
0.0	-2.2	291.0	10.3	1.3	406.9
0.0	0.8	286.8	10.3	2.4	406.9
0.0	0.3	287.6	10.2	2.4	406.9
0.0	3.4	281.0	10.2	3.3	406.9
0.1	5.7	272.3	10.2	3.8	406.9
0.1	4.7	259.5	10.2	3.1	406.9
1.0	9.7	251.7	10.2	4.1	406.9
0.1	6.1	154.6	10.2	2.9	406.9
0.0	2.7	190.3	10.2	2.4	406.9
0.0	4.9	151.8	10.2	2.7	406.9
0.0	6.1	270.9	10.2	3.2	406.9
0.0	5.3	273.4	10.2	3.5	406.9
0.0	4.9	246.8	10.2	3.4	406.9
0.0	7.2	275.0	10.2	3.9	406.9
0.0	5.0	257.5	10.2	2.9	406.9
0.0	6.4	103.3	10.2	2.6	406.9
0.0	7.3	210.5	10.2	3.9	406.9
0.0	7.8	270.8	10.2	4.1	406.9
0.0	9.7	271.2	10.2	4.5	406.9
13.9	9.8	108.4	10.2	3.2	406.9
11.9	8.6	21.3	10.2	1.6	406.9
2.3	7.7	34.8	10.2	1.5	406.9
0.1	8.0	193.9	10.2	2.7	406.9
2.6	11.4	243.8	10.2	3.9	406.9
1.8	7.7	49.4	10.2	2.5	406.9
1.3	7.2	66.0	10.2	1.5	408.8
8.7	7.8	64.0	10.2	1.6	408.8
4.0	3.1	13.9	10.2	2.4	408.8
7.4	2.5	86.2	10.2	1.9	408.8
0.7	-0.3	156.7	10.3	2.2	408.8
0.0	-3.5	152.5	10.3	1.3	408.8
0.3	-5.3	204.8	10.3	0.8	408.8
0.0	-0.0	296.2	10.3	2.4	408.8
0.0	-3.8	296.4	10.3	1.6	408.8
0.0	-4.5	302.4	10.3	1.4	408.8
0.0	-5.0	292.3	10.3	1.6	408.8
0.0	-4.9	305.6	10.3	1.5	408.8
0.0	-1.0	299.8	10.4	2.4	408.8
0.0	-1.6	308.0	10.4	2.4	408.8
0.1	2.7	304.6	10.4	3.5	408.8
0.0	4.5	175.4	10.4	3.4	408.8
0.0	-0.9	314.6	10.4	2.3	408.8
0.0	0.2	311.5	10.4	2.9	408.8
1.3	-0.0	161.2	10.5	2.0	408.8
0.3	0.3	131.2	10.5	2.0	408.8
0.0	2.9	308.7	10.5	3.0	408.8
6.2	2.8	76.1	10.5	2.1	408.8
0.3	3.7	188.1	10.5	3.2	408.8
0.0	-0.0	330.9	10.6	2.9	408.8
0.0	-2.1	267.1	10.6	1.8	408.8
0.0	-1.6	325.5	10.6	2.5	408.8
0.0	3.1	330.4	10.6	3.9	408.8
0.0	6.8	335.9	10.7	4.6	408.8
0.0	6.4	290.3	10.7	3.8	408.8
0.0	3.8	334.9	10.7	3.3	408.8
0.0	5.7	340.3	10.7	4.8	408.8
0.0	7.2	343.8	10.7	4.8	409.9
0.0	9.8	345.0	10.8	5.9	409.9
0.0	12.7	347.5	10.8	6.5	409.9
4.0	16.1	332.8	10.8	6.3	409.9
4.2	5.4	29.2	10.8	5.2	409.9
0.0	0.3	251.0	10.9	2.0	409.9
0.1	0.9	137.8	10.9	1.9	409.9
0.0	1.4	210.8	10.9	2.9	409.9
0.0	3.6	363.1	10.9	3.4	409.9
0.0	3.5	251.6	11.0	3.9	409.9
10.3	7.0	371.5	11.0	4.8	409.9
0.3	3.4	93.5	11.0	3.5	409.9
0.0	-1.8	323.6	11.1	2.5	409.9
0.0	2.3	385.0	11.1	3.6	409.9
0.0	4.8	308.0	11.1	4.1	409.9
0.0	6.4	381.2	11.1	4.6	409.9
0.0	7.3	147.7	11.2	3.8	409.9
0.0	6.3	370.6	11.2	4.5	409.9
0.0	4.0	318.0	11.2	3.4	409.9
0.0	1.1	391.6	11.3	3.5	409.9
0.0	2.3	402.7	11.3	3.4	409.9
0.2	4.8	169.5	11.3	3.3	409.9
7.0	4.3	152.4	11.3	3.6	409.9
0.3	3.8	124.9	11.4	3.1	409.9
0.0	0.3	423.1	11.4	3.2	409.9
0.0	-2.2	433.4	11.4	2.7	409.9
0.0	1.0	264.5	11.5	3.2	409.9
0.0	2.3	425.1	11.5	4.4	409.9
0.0	5.7	418.2	11.5	5.2	410.5
0.0	7.1	437.1	11.6	6.1	410.5
0.0	10.3	435.8	11.6	7.2	410.5
3.0	10.9	83.3	11.6	4.6	410.5
10.3	12.0	99.4	11.6	5.5	410.5
0.4	5.8	75.1	11.7	3.7	410.5
0.0	9.1	425.5	11.7	5.4	410.5
7.9	12.6	300.7	11.7	7.2	410.5
15.4	10.1	305.4	11.8	5.7	410.5
12.9	2.0	37.0	11.8	2.9	410.5
0.0	2.9	451.4	11.8	3.9	410.5
0.0	3.5	410.6	11.9	3.9	410.5
0.0	4.7	324.0	11.9	4.9	410.5
0.0	11.0	424.0	11.9	6.9	410.5
0.0	9.5	479.1	11.9	6.3	410.5
0.0	12.7	472.8	12.0	7.5	410.5
0.0	16.0	477.8	12.0	8.4	410.5
0.0	18.6	475.9	12.0	9.8	410.5
0.0	20.7	486.8	12.1	9.6	410.5
0.0	20.1	356.0	12.1	9.0	410.5
4.4	20.6	349.5	12.1	11.6	410.5
0.0	11.0	464.9	12.2	6.2	410.5
5.0	10.8	132.8	12.2	4.2	410.5
0.7	18.3	197.6	12.2	8.3	410.5
7.8	16.9	152.5	12.3	8.1	410.5
1.0	11.7	174.7	12.3	4.3	410.5
3.1	15.5	306.3	12.3	6.6	410.5
0.2	13.1	178.8	12.3	6.2	410.5
0.0	11.1	335.7	12.4	5.5	410.5
0.1	9.9	189.6	12.4	4.0	410.5
39.6	9.5	43.4	12.4	3.1	410.5
29.8	12.7	38.8	12.5	5.4	411.1
0.0	10.5	433.2	12.5	6.4	411.1
0.0	12.3	500.8	12.5	7.6	411.1
0.0	15.6	510.9	12.6	8.7	411.1
0.9	18.2	317.5	12.6	8.5	411.1
0.0	19.3	492.8	12.6	8.6	411.1
0.3	22.2	225.4	12.6	7.9	411.1
0.0	26.0	507.0	12.7	9.0	411.1
1.2	25.2	482.4	12.7	12.3	411.1
6.6	9.5	67.0	12.7	9.0	411.1
0.0	9.7	546.5	12.8	6.6	411.1
0.1	14.7	462.3	12.8	8.1	411.1
23.9	15.8	105.6	12.8	4.4	411.1
17.2	16.3	70.8	12.9	6.5	411.1
14.6	12.7	479.0	12.9	7.0	411.1
0.6	14.4	141.0	12.9	6.9	411.1
0.2	12.3	282.1	12.9	7.6	411.1
0.0	11.3	510.6	13.0	7.3	411.1
33.9	12.3	163.8	13.0	5.5	411.1
0.0	9.0	362.4	13.0	5.5	411.1
10.3	10.1	318.4	13.1	4.7	411.1
11.6	11.7	61.5	13.1	4.7	411.1
0.0	12.6	165.2	13.1	6.4	411.1
0.0	11.9	391.0	13.1	5.9	411.1
10.8	10.1	42.4	13.2	3.7	411.1
4.2	14.6	149.8	13.2	6.3	411.1
24.3	17.7	133.1	13.2	9.6	411.1
3.4	6.6	65.7	13.2	5.0	411.1
0.0	12.6	490.6	13.3	8.4	411.1
0.4	16.1	227.9	13.3	7.6	411.1
0.0	13.9	476.3	13.3	6.8	411.6
3.4	11.9	123.1	13.3	4.5	411.6
0.2	16.5	457.4	13.4	8.7	411.6
2.4	19.7	420.6	13.4	8.7	411.6
0.0	21.4	292.8	13.4	8.4	411.6
0.3	23.6	453.5	13.4	8.5	411.6
9.9	23.3	164.6	13.5	4.7	411.6
7.3	23.1	74.8	13.5	5.0	411.6
15.8	22.9	87.3	13.5	6.6	411.6
0.9	22.2	419.8	13.5	10.9	411.6
0.4	18.1	247.9	13.6	7.2	411.6
11.4	16.9	115.0	13.6	5.2	411.6
1.5	16.0	83.0	13.6	4.1	411.6
8.1	17.3	90.6	13.6	4.5	411.6
1.1	18.3	139.1	13.7	6.5	411.6
1.1	22.6	490.0	13.7	9.1	411.6
6.4	23.0	147.8	13.7	6.9	411.6
8.8	23.9	275.3	13.7	9.8	411.6
5.9	25.3	559.9	13.7	11.2	411.6
9.3	25.1	499.9	13.8	9.4	411.6
19.8	24.9	323.6	13.8	8.9	411.6
8.7	22.2	99.2	13.8	9.2	411.6
0.6	17.2	51.4	13.8	5.7	411.6
2.6	16.8	47.9	13.8	4.6	411.6
4.2	20.2	134.0	13.8	8.2	411.6
6.0	18.2	67.4	13.9	4.1	411.6
9.3	19.8	69.5	13.9	5.7	411.6
9.5	22.0	73.1	13.9	5.6	411.6
3.6	25.7	499.2	13.9	11.3	411.6
16.2	25.2	443.4	13.9	9.5	411.6
3.2	23.6	110.6	13.9	6.4	411.6
16.7	23.5	152.3	13.9	6.7	410.7
9.1	24.9	477.5	14.0	9.9	410.7
15.0	20.1	455.2	14.0	12.1	410.7
0.1	19.2	394.1	14.0	8.3	410.7
0.1	21.6	609.6	14.0	11.0	410.7
0.1	23.3	450.3	14.0	10.5	410.7
0.1	25.0	577.9	14.0	11.4	410.7
17.4	22.8	98.5	14.0	6.2	410.7
2.2	22.4	51.2	14.0	4.8	410.7
0.7	20.4	59.5	14.0	5.0	410.7
0.6	21.0	173.0	14.0	8.3	410.7
0.0	23.6	510.6	14.1	11.2	410.7
0.0	25.2	602.0	14.1	11.4	410.7
0.0	23.9	420.7	14.1	10.1	410.7
0.0	25.2	612.6	14.1	11.0	410.7
0.0	26.5	627.0	14.1	11.0	410.7
4.0	27.2	582.1	14.1	11.0	410.7
18.1	25.2	487.6	14.1	9.4	410.7
5.0	22.8	74.4	14.1	4.6	410.7
1.0	23.4	137.6	14.1	6.4	410.7
0.7	23.4	373.1	14.1	9.2	410.7
0.6	24.1	321.2	14.1	8.0	410.7
7.8	25.0	251.4	14.1	8.3	410.7
0.1	25.0	133.1	14.1	6.8	410.7
0.3	26.1	470.8	14.1	10.1	410.7
4.0	25.8	341.6	14.1	9.2	410.7
10.3	25.7	444.5	14.1	8.7	410.7
21.0	25.7	387.3	14.1	9.5	410.7
21.0	25.6	361.6	14.1	8.9	410.7
24.0	26.2	402.9	14.1	9.3	410.7
16.4	26.0	294.8	14.1	7.9	407.8
10.4	25.5	193.1	14.0	7.3	407.8
2.6	26.6	413.1	14.0	8.8	407.8
13.3	26.7	442.1	14.0	9.7	407.8
3.5	27.5	583.1	14.0	11.7	407.8
5.8	27.0	578.2	14.0	10.7	407.8
13.4	26.1	376.4	14.0	9.2	407.8
14.2	25.9	321.5	14.0	8.9	407.8
3.2	26.6	545.6	14.0	11.0	407.8
2.4	27.0	593.2	14.0	12.0	407.8
14.0	25.9	611.9	14.0	10.0	407.8
1.6	26.3	532.7	13.9	10.5	407.8
1.2	26.8	556.3	13.9	10.8	407.8
6.2	27.1	550.6	13.9	11.1	407.8
17.5	26.1	405.2	13.9	9.1	407.8
17.3	26.3	398.5	13.9	8.7	407.8
23.5	26.2	420.1	13.9	9.6	407.8
13.7	26.2	365.4	13.9	8.9	407.8
14.6	26.0	365.0	13.8	9.1	407.8
10.7	25.9	399.8	13.8	10.1	407.8
11.1	26.0	467.9	13.8	9.8	407.8
5.4	27.1	574.5	13.8	10.1	407.8
8.3	26.6	484.7	13.8	10.0	407.8
11.4	26.4	520.0	13.8	10.9	407.8
11.2	26.4	341.8	13.7	8.7	407.8
14.6	26.4	328.3	13.7	9.1	407.8
15.9	25.8	317.9	13.7	8.7	407.8
4.7	25.3	220.4	13.7	7.4	407.8
8.3	25.8	435.8	13.7	8.7	407.8
2.5	24.4	67.0	13.6	5.6	407.8
0.8	24.3	336.6	13.6	8.2	407.8
0.7	24.8	248.4	13.6	7.7	405.5
0.1	25.8	348.1	13.6	8.8	405.5
0.2	26.8	408.1	13.5	9.3	405.5
11.5	26.6	407.4	13.5	8.7	405.5
13.1	26.6	484.6	13.5	9.9	405.5
15.6	25.5	353.8	13.5	9.3	405.5
2.9	26.1	469.0	13.5	9.4	405.5
0.1	26.7	468.1	13.4	10.3	405.5
1.3	26.7	425.8	13.4	10.1	405.5
3.7	27.1	545.9	13.4	11.0	405.5
10.1	26.6	525.8	13.4	10.5	405.5
0.9	27.4	532.4	13.3	10.0	405.5
13.8	26.6	423.2	13.3	9.4	405.5
11.8	25.9	482.1	13.3	9.1	405.5
4.2	26.1	421.5	13.3	8.8	405.5
6.8	26.6	494.5	13.2	8.8	405.5
9.0	26.7	494.7	13.2	9.4	405.5
4.8	26.7	428.4	13.2	9.0	405.5
4.7	27.5	459.2	13.1	9.8	405.5
9.6	27.0	504.8	13.1	9.7	405.5
15.3	26.4	375.6	13.1	9.0	405.5
7.6	22.7	76.3	13.1	6.6	405.5
4.1	21.4	238.0	13.0	5.8	405.5
6.1	20.7	46.3	13.0	3.9	405.5
3.9	24.2	280.0	13.0	8.4	405.5
1.6	24.6	90.8	13.0	4.3	405.5
1.2	25.2	172.1	12.9	6.7	405.5
5.0	25.2	292.4	12.9	7.4	405.5
1.0	25.6	353.1	12.9	8.0	405.5
0.4	26.4	460.3	12.8	8.5	405.5
0.0	27.2	460.9	12.8	9.3	405.5
3.9	26.9	485.5	12.8	10.0	404.9
0.0	26.6	501.4	12.8	9.6	404.9
1.2	26.0	463.5	12.7	7.8	404.9
1.5	24.4	264.6	12.7	7.3	404.9
0.7	24.9	421.9	12.7	8.4	404.9
0.1	25.5	443.1	12.6	9.4	404.9
0.0	25.1	461.7	12.6	9.5	404.9
0.0	25.1	505.0	12.6	10.0	404.9
0.3	26.9	462.4	12.5	9.4	404.9
0.1	27.9	476.3	12.5	9.2	404.9
9.5	26.5	471.4	12.5	8.9	404.9
0.2	27.2	435.0	12.5	8.2	404.9
0.0	27.7	462.3	12.4	8.8	404.9
0.1	27.6	465.8	12.4	8.5	404.9
0.1	22.7	116.8	12.4	7.8	404.9
1.6	24.1	447.1	12.3	8.3	404.9
0.0	24.5	397.1	12.3	8.2	404.9
0.1	25.9	432.8	12.3	9.0	404.9
0.1	25.5	242.7	12.3	7.4	404.9
0.0	26.5	317.5	12.2	8.7	404.9
0.5	23.0	164.7	12.2	8.6	404.9
0.0	18.4	335.6	12.2	6.5	404.9
0.0	17.6	290.1	12.1	6.0	404.9
0.0	18.7	447.3	12.1	7.8	404.9
0.0	18.5	465.8	12.1	8.0	404.9
0.0	18.6	375.5	12.0	7.5	404.9
0.0	20.2	386.3	12.0	7.7	404.9
0.0	21.6	443.7	12.0	8.8	404.9
0.0	19.9	445.0	11.9	8.5	404.9
0.0	19.7	453.3	11.9	8.3	404.9
0.0	19.3	440.7	11.9	8.2	405.2
0.0	19.9	432.7	11.9	8.1	405.2
0.0	21.3	376.4	11.8	7.3	405.2
0.0	19.8	426.3	11.8	7.8	405.2
0.0	17.2	306.8	11.8	7.7	405.2
0.0	18.8	439.1	11.7	8.1	405.2
0.0	19.1	433.2	11.7	8.3	405.2
0.0	18.6	431.7	11.7	7.6	405.2
0.0	18.7	358.3	11.6	8.2	405.2
0.0	18.7	420.6	11.6	8.2	405.2
0.0	19.1	415.4	11.6	8.0	405.2
0.0	19.2	408.1	11.6	8.0	405.2
0.0	20.1	403.3	11.5	8.1	405.2
0.0	19.8	390.9	11.5	8.1	405.2
0.0	20.0	399.1	11.5	7.9	405.2
0.0	21.1	394.6	11.4	7.5	405.2
0.2	22.4	378.5	11.4	7.5	405.2
0.0	18.7	144.7	11.4	5.4	405.2
0.0	16.9	370.8	11.4	6.7	405.2
0.0	15.7	395.1	11.3	6.1	405.2
0.0	16.7	352.5	11.3	5.8	405.2
0.0	17.2	326.2	11.3	6.0	405.2
0.0	17.8	265.4	11.2	5.5	405.2
0.0	18.6	308.3	11.2	6.4	405.2
0.0	19.5	359.7	11.2	7.2	405.2
0.0	21.7	343.4	11.2	7.1	405.2
1.3	15.4	119.7	11.1	6.1	405.2
0.0	13.5	369.6	11.1	5.0	405.2
0.0	13.7	366.1	11.1	5.9	405.2
0.0	14.3	308.9	11.0	5.4	405.2
0.0	13.8	368.4	11.0	5.9	405.2
0.0	15.0	361.0	11.0	6.4	407.3
0.0	16.3	345.7	11.0	6.7	407.3
0.0	16.1	314.4	10.9	5.2	407.3
0.0	15.4	244.4	10.9	4.3	407.3
1.9	16.6	190.0	10.9	4.5	407.3
1.5	14.2	41.0	10.9	2.8	407.3
0.0	13.1	164.2	10.8	4.7	407.3
0.0	15.4	303.6	10.8	5.3	407.3
0.2	14.9	248.2	10.8	4.4	407.3
0.0	14.8	293.0	10.8	5.2	407.3
1.7	15.0	243.8	10.7	4.5	407.3
0.6	13.5	52.0	10.7	3.7	407.3
0.2	15.3	268.1	10.7	5.1	407.3
1.5	18.4	120.4	10.7	4.8	407.3
8.0	16.8	32.9	10.6	2.8	407.3
7.1	12.8	13.0	10.6	3.9	407.3
3.9	10.2	20.7	10.6	2.2	407.3
11.2	12.8	37.1	10.6	3.2	407.3
1.1	6.6	54.0	10.6	2.7	407.3
0.0	6.4	176.8	10.5	2.1	407.3
26.4	5.0	40.6	10.5	2.1	407.3
58.5	6.5	20.9	10.5	2.8	407.3
3.8	5.4	34.8	10.5	2.4	407.3
0.2	4.7	302.8	10.5	3.3	407.3
0.1	6.1	247.8	10.4	3.7	407.3
0.1	7.0	270.7	10.4	3.9	407.3
0.1	9.0	270.9	10.4	4.2	407.3
0.7	8.7	278.2	10.4	4.3	407.3
0.0	3.3	149.1	10.4	1.9	407.3
0.0	6.1	286.2	10.4	3.0	407.3
33.9	10.2	85.7	10.3	2.5	409.5
6.4	10.0	56.5	10.3	2.5	409.5
3.5	7.0	24.4	10.3	2.7	409.5
0.4	1.2	102.3	10.3	2.1	409.5
0.0	-0.3	281.6	10.3	1.9	409.5
0.8	4.8	149.0	10.3	3.0	409.5
0.0	4.1	166.2	10.3	2.3	409.5
0.0	2.7	285.2	10.3	2.7	409.5
0.0	1.3	286.1	10.2	2.8	409.5
0.1	2.3	252.5	10.2	3.1	409.5
0.1	3.3	242.8	10.2	3.6	409.5
0.2	5.2	264.7	10.2	3.7	409.5
0.6	5.5	132.9	10.2	2.5	409.5
0.3	6.6	62.9	10.2	1.9	409.5
0.1	6.8	189.1	10.2	3.1	409.5
0.4	6.1	215.6	10.2	3.0	409.5
0.2	6.4	204.2	10.2	3.2	409.5
0.6	7.2	112.1	10.2	2.5	409.5
1.0	8.9	142.9	10.2	2.7	409.5
1.4	7.4	69.3	10.2	2.6	409.5
0.4	4.6	138.7	10.2	3.1	409.5
0.1	5.9	254.2	10.2	3.7	409.5
0.0	9.2	252.4	10.2	3.8	409.5
1.3	12.6	60.0	10.2	3.4	409.5
2.3	13.1	53.1	10.2	3.0	409.5
2.3	13.8	185.1	10.2	4.4	409.5
11.9	7.3	19.3	10.2	2.1	409.5
2.4	6.8	22.1	10.2	1.6	409.5
1.4	9.2	111.4	10.2	2.6	409.5
3.4	11.7	45.1	10.2	2.7	409.5
1.0	11.3	52.8	10.2	2.4	409.5
1.7	12.0	23.3	10.2	1.6	411.5
1.1	12.8	36.2	10.2	1.8	411.5
5.0	11.2	34.1	10.2	3.5	411.5
6.0	8.5	15.4	10.2	1.0	411.5
4.1	7.6	13.7	10.3	1.1	411.5
4.0	8.5	18.2	10.3	2.0	411.5
16.4	9.9	26.4	10.3	3.9	411.5
0.8	2.1	59.6	10.3	1.5	411.5
0.0	0.2	295.1	10.3	2.5	411.5
0.0	-2.5	300.5	10.3	2.0	411.5
0.0	-0.6	189.7	10.3	1.9	411.5
0.0	2.3	136.5	10.3	2.2	411.5
0.6	3.4	54.2	10.4	2.2	411.5
13.1	2.8	19.8	10.4	1.7	411.5
0.2	-0.4	120.1	10.4	1.9	411.5
0.2	-2.2	244.3	10.4	1.3	411.5
0.0	0.1	314.6	10.4	2.2	411.5
0.0	0.1	307.1	10.4	2.6	411.5
0.0	-0.5	316.4	10.5	2.5	411.5
0.0	2.2	307.6	10.5	3.5	411.5
0.0	2.5	233.9	10.5	3.1	411.5
0.5	3.6	229.6	10.5	2.5	411.5
0.1	1.4	103.4	10.5	2.2	411.5
0.0	3.2	324.4	10.6	3.0	411.5
0.0	6.2	325.8	10.6	3.8	411.5
0.0	4.0	330.3	10.6	3.7	411.5
0.0	8.5	330.5	10.6	4.8	411.5
0.0	8.4	334.6	10.6	4.8	411.5
0.0	10.9	337.3	10.7	5.6	411.5
0.0	12.9	326.4	10.7	6.1	411.5
0.0	15.0	235.6	10.7	6.4	411.5
14.4	6.5	80.3	10.7	5.8	412.5
3.5	-0.8	45.8	10.8	1.1	412.5
10.4	0.6	132.2	10.8	1.8	412.5
7.2	0.8	38.2	10.8	1.2	412.5
9.8	2.7	72.0	10.8	1.8	412.5
6.6	1.8	51.8	10.9	1.2	412.5
0.2	3.6	152.9	10.9	2.6	412.5
2.0	9.8	163.0	10.9	4.3	412.5
7.8	7.7	14.1	10.9	3.8	412.5
47.5	2.5	17.8	11.0	2.2	412.5
13.3	1.7	33.7	11.0	1.7	412.5
7.3	5.5	67.4	11.0	2.4	412.5
11.9	4.1	13.6	11.1	1.6	412.5
4.9	2.5	21.4	11.1	1.6	412.5
12.4	1.6	35.2	11.1	1.0	412.5
15.8	2.6	24.7	11.1	2.1	412.5
12.1	1.7	53.2	11.2	2.0	412.5
1.3	1.9	78.9	11.2	1.7	412.5
0.0	1.3	352.7	11.2	3.4	412.5
0.0	0.4	238.3	11.2	3.0	412.5
4.5	6.2	350.9	11.3	4.1	412.5
7.8	7.4	37.2	11.3	2.6	412.5
6.9	5.7	89.0	11.3	2.2	412.5
0.5	5.0	261.6	11.4	4.0	412.5
1.6	9.1	300.5	11.4	4.7	412.5
12.0	11.3	49.7	11.4	5.4	412.5
2.6	7.3	79.8	11.5	2.9	412.5
0.5	5.5	125.8	11.5	2.2	412.5
25.3	6.2	98.9	11.5	2.6	413.2
5.7	7.0	75.1	11.5	2.1	413.2
1.7	5.6	49.5	11.6	3.1	413.2
18.5	6.0	160.2	11.6	3.0	413.2
18.9	8.4	38.6	11.6	3.0	413.2
29.5	9.2	44.5	11.7	3.2	413.2
