rain[mm]	temperature[°C]	irradiance[μmol/s/m2]	day_length[h]	PET[mm]	co2[ppm]
15.1	25.1	268.2	13.5	7.8	403.0
16.1	25.5	387.5	13.5	8.5	403.0
15.1	25.8	283.3	13.5	9.1	403.0
13.6	26.5	449.3	13.5	10.1	403.0
17.6	26.2	424.6	13.4	9.5	403.0
8.7	25.8	394.1	13.4	8.9	403.0
7.5	25.5	490.8	13.4	10.6	403.0
2.0	25.9	552.8	13.4	10.8	403.0
3.3	25.4	522.9	13.4	9.6	403.0
0.1	25.9	509.3	13.3	9.5	403.0
0.0	26.6	541.8	13.3	10.7	403.0
0.0	27.4	547.0	13.3	10.8	403.0
4.7	27.0	516.2	13.2	9.5	403.0
15.6	26.3	431.2	13.2	8.3	403.0
4.7	26.1	223.8	13.2	8.0	403.0
9.9	26.2	487.7	13.2	9.0	403.0
0.5	27.6	530.8	13.1	10.7	403.0
0.0	28.1	491.6	13.1	9.9	403.0
7.5	27.4	421.0	13.1	9.6	403.0
8.9	27.3	514.4	13.1	10.1	403.0
1.2	27.9	530.2	13.0	10.0	403.0
0.0	28.3	519.7	13.0	10.0	403.0
5.8	27.2	278.5	13.0	8.1	403.0
15.3	27.1	429.7	12.9	9.5	403.0
2.8	27.5	520.1	12.9	10.4	403.0
8.0	26.5	483.3	12.9	9.3	403.0
32.0	23.5	259.7	12.9	8.7	403.0
1.6	20.5	88.6	12.8	6.8	403.0
1.8	21.4	69.6	12.8	6.5	403.0
3.2	22.9	92.7	12.8	3.2	402.4
2.2	22.9	51.2	12.7	2.6	402.4
1.9	22.9	113.8	12.7	6.3	402.4
2.4	22.5	99.0	12.7	5.5	402.4
1.9	23.0	56.2	12.7	4.0	402.4
7.8	24.9	387.3	12.6	7.9	402.4
13.8	25.1	402.2	12.6	8.2	402.4
10.7	25.7	426.2	12.6	8.3	402.4
10.6	25.5	375.7	12.5	8.6	402.4
7.3	25.8	458.2	12.5	8.5	402.4
0.4	21.3	171.0	12.5	8.8	402.4
0.1	20.2	442.1	12.5	7.7	402.4
0.0	21.6	486.1	12.4	8.4	402.4
0.1	21.6	244.6	12.4	6.6	402.4
0.5	21.6	273.8	12.4	5.8	402.4
0.0	20.5	67.1	12.3	4.5	402.4
0.0	19.9	209.9	12.3	6.8	402.4
0.0	16.4	448.5	12.3	7.1	402.4
0.0	17.4	489.8	12.2	8.0	402.4
0.0	19.1	486.1	12.2	8.4	402.4
0.0	21.2	479.6	12.2	9.7	402.4
0.0	18.4	492.3	12.2	8.5	402.4
0.0	19.7	480.7	12.1	9.0	402.4
0.0	20.2	475.0	12.1	9.3	402.4
0.0	19.3	473.7	12.1	9.1	402.4
0.0	19.9	469.7	12.0	9.6	402.4
0.0	21.5	424.1	12.0	9.0	402.4
0.0	21.2	322.2	12.0	8.7	402.4
0.0	23.0	434.9	11.9	9.0	402.4
0.0	22.7	435.0	11.9	8.3	402.4
0.0	23.1	403.9	11.9	8.8	402.7
0.0	24.1	424.3	11.9	9.2	402.7
0.0	24.2	421.2	11.8	7.6	402.7
0.3	23.8	246.6	11.8	7.0	402.7
6.1	23.5	346.6	11.8	8.1	402.7
0.1	24.4	396.6	11.7	7.9	402.7
0.3	24.4	379.3	11.7	7.1	402.7
0.2	22.8	153.8	11.7	6.6	402.7
0.0	23.8	383.3	11.6	6.7	402.7
0.1	23.5	234.8	11.6	6.8	402.7
0.0	23.3	314.3	11.6	6.9	402.7
2.7	23.6	324.4	11.6	7.1	402.7
0.2	19.2	57.6	11.5	4.7	402.7
0.0	17.1	230.8	11.5	4.9	402.7
0.0	18.6	393.7	11.5	6.5	402.7
0.1	20.1	381.7	11.4	6.6	402.7
0.6	18.3	84.7	11.4	4.6	402.7
0.0	15.5	388.9	11.4	5.7	402.7
0.0	15.7	391.7	11.3	5.8	402.7
0.0	15.8	356.0	11.3	6.3	402.7
0.0	15.5	388.5	11.3	6.4	402.7
0.0	12.6	389.7	11.3	5.4	402.7
0.0	10.1	383.6	11.2	5.1	402.7
0.0	11.0	382.9	11.2	6.1	402.7
0.0	12.8	384.3	11.2	6.3	402.7
0.0	15.2	368.6	11.1	6.1	402.7
0.0	16.1	231.7	11.1	6.1	402.7
0.0	17.2	320.5	11.1	6.4	402.7
0.0	19.7	346.5	11.1	6.5	402.7
0.0	21.2	291.4	11.0	6.5	402.7
2.5	17.1	126.3	11.0	7.3	402.7
0.1	7.5	110.0	11.0	2.9	404.8
0.0	10.2	359.0	11.0	4.6	404.8
0.0	11.1	350.0	10.9	4.5	404.8
0.0	12.1	149.5	10.9	3.9	404.8
0.5	11.4	94.3	10.9	2.8	404.8
0.0	10.5	198.7	10.9	4.4	404.8
0.0	10.7	317.4	10.8	4.4	404.8
0.0	13.6	329.1	10.8	5.1	404.8
0.0	14.2	335.0	10.8	6.0	404.8
0.0	11.8	329.4	10.8	5.5	404.8
0.0	12.4	264.3	10.7	4.5	404.8
0.0	14.0	178.9	10.7	4.6	404.8
0.0	13.8	289.5	10.7	5.4	404.8
0.0	14.4	262.7	10.7	5.4	404.8
0.0	11.3	309.4	10.6	4.1	404.8
0.0	13.4	269.6	10.6	5.3	404.8
0.1	12.4	167.0	10.6	3.6	404.8
5.0	15.2	106.5	10.6	5.1	404.8
1.1	8.9	46.2	10.6	2.0	404.8
0.5	13.0	154.7	10.5	3.7	404.8
2.2	13.3	285.5	10.5	4.6	404.8
2.8	5.3	18.3	10.5	2.8	404.8
0.6	8.5	215.9	10.5	4.2	404.8
9.5	14.8	154.9	10.5	5.2	404.8
5.3	9.8	23.5	10.4	1.5	404.8
2.3	11.1	54.4	10.4	2.0	404.8
6.0	12.5	81.1	10.4	3.2	404.8
10.6	10.6	14.4	10.4	2.3	404.8
3.6	5.4	40.8	10.4	2.4	404.8
4.1	4.8	55.3	10.4	1.4	404.8
1.6	8.4	61.7	10.3	2.8	407.0
10.8	11.5	47.0	10.3	2.8	407.0
9.3	9.5	21.4	10.3	1.8	407.0
9.3	6.5	11.6	10.3	2.1	407.0
9.5	4.0	14.4	10.3	1.6	407.0
9.9	2.1	17.0	10.3	0.6	407.0
2.1	3.6	28.9	10.3	1.8	407.0
0.6	-2.7	119.9	10.3	2.0	407.0
0.0	-5.3	276.4	10.2	1.4	407.0
0.5	-3.1	275.7	10.2	1.7	407.0
3.0	-1.1	19.8	10.2	1.1	407.0
4.9	0.1	107.8	10.2	1.4	407.0
3.7	1.6	14.9	10.2	0.9	407.0
9.7	2.7	16.1	10.2	1.3	407.0
1.8	3.1	69.6	10.2	2.0	407.0
3.3	2.7	93.3	10.2	1.9	407.0
26.4	3.2	11.9	10.2	1.5	407.0
2.0	2.9	36.0	10.2	1.1	407.0
0.4	5.4	89.1	10.2	1.9	407.0
0.0	11.3	226.3	10.2	3.8	407.0
14.6	8.6	81.9	10.2	3.6	407.0
7.9	4.2	28.3	10.2	0.8	407.0
2.6	1.3	22.0	10.2	2.0	407.0
0.8	-2.4	145.7	10.2	1.6	407.0
0.0	-1.2	282.1	10.2	2.0	407.0
0.6	1.3	263.2	10.2	2.3	407.0
20.4	5.0	20.3	10.2	1.9	407.0
13.5	6.0	39.6	10.2	1.8	407.0
17.9	3.2	21.1	10.2	1.9	407.0
0.8	1.7	109.8	10.2	2.0	407.0
0.8	4.4	132.7	10.2	2.5	407.0
0.9	2.6	106.4	10.2	2.2	408.9
0.9	-0.4	105.9	10.2	1.9	408.9
0.9	-0.3	127.1	10.2	2.1	408.9
0.8	-0.5	103.5	10.2	1.5	408.9
0.2	-0.2	224.5	10.3	2.1	408.9
0.1	0.1	131.9	10.3	1.9	408.9
0.2	2.0	82.5	10.3	2.3	408.9
0.8	1.1	144.7	10.3	2.3	408.9
0.2	2.3	89.7	10.3	1.9	408.9
1.7	5.0	108.8	10.3	3.0	408.9
10.9	0.5	21.6	10.3	1.3	408.9
4.0	2.9	101.8	10.3	1.9	408.9
0.1	0.9	132.5	10.4	2.6	408.9
0.0	-4.3	305.8	10.4	1.7	408.9
1.3	0.5	285.8	10.4	2.5	408.9
0.2	3.0	163.6	10.4	2.5	408.9
0.3	-1.1	109.6	10.4	2.1	408.9
0.0	-0.4	312.4	10.4	2.4	408.9
0.0	3.4	304.5	10.5	3.4	408.9
8.8	4.6	66.7	10.5	2.5	408.9
1.2	4.8	101.7	10.5	2.2	408.9
4.5	6.2	109.9	10.5	2.4	408.9
7.8	6.1	26.2	10.5	1.6	408.9
1.2	5.6	111.2	10.6	2.3	408.9
0.9	5.5	249.3	10.6	2.8	408.9
1.1	2.5	84.7	10.6	2.1	408.9
0.2	2.2	268.4	10.6	3.2	408.9
0.1	6.6	283.3	10.7	4.4	408.9
2.3	10.6	262.7	10.7	5.3	408.9
20.3	3.5	32.6	10.7	1.5	408.9
7.5	6.5	55.5	10.7	2.2	408.9
10.8	8.6	75.7	10.7	2.6	409.9
6.8	12.3	86.0	10.8	3.5	409.9
2.4	16.2	127.1	10.8	4.7	409.9
6.3	10.4	136.9	10.8	5.8	409.9
0.7	1.8	98.9	10.8	1.3	409.9
0.0	1.7	356.3	10.9	2.7	409.9
0.0	2.0	147.8	10.9	2.2	409.9
0.0	3.1	188.2	10.9	2.5	409.9
0.0	0.7	340.4	10.9	2.9	409.9
0.0	0.4	321.7	11.0	2.5	409.9
0.7	2.8	325.3	11.0	3.1	409.9
23.6	4.2	47.0	11.0	2.0	409.9
8.9	4.4	24.8	11.1	2.3	409.9
1.9	2.1	81.5	11.1	1.8	409.9
1.0	2.2	184.5	11.1	2.7	409.9
6.5	3.8	126.1	11.1	2.8	409.9
1.8	4.9	82.7	11.2	2.1	409.9
0.6	3.9	229.2	11.2	3.2	409.9
0.2	2.3	157.1	11.2	2.4	409.9
0.0	1.6	123.4	11.3	2.6	409.9
0.0	-0.3	294.8	11.3	2.8	409.9
0.0	1.1	401.9	11.3	3.4	409.9
0.0	0.4	310.8	11.3	3.7	409.9
0.0	0.0	404.4	11.4	3.3	409.9
0.0	0.9	259.4	11.4	3.5	409.9
0.6	5.3	382.9	11.4	4.4	409.9
28.3	6.5	31.8	11.5	2.8	409.9
11.6	7.4	28.8	11.5	2.0	409.9
10.3	7.5	28.9	11.5	1.8	410.6
2.5	7.0	92.6	11.6	3.0	410.6
0.4	5.7	165.1	11.6	4.0	410.6
7.7	6.1	398.2	11.6	4.1	410.6
19.0	5.7	67.5	11.6	2.4	410.6
6.7	7.1	31.7	11.7	2.0	410.6
10.8	10.7	84.7	11.7	4.1	410.6
1.1	4.8	106.6	11.7	5.2	410.6
1.6	4.7	149.5	11.8	3.0	410.6
32.7	8.2	80.0	11.8	4.8	410.6
2.7	4.9	73.0	11.8	2.0	410.6
0.1	5.1	213.7	11.9	4.3	410.6
7.8	6.8	424.1	11.9	4.3	410.6
18.2	6.5	56.1	11.9	3.7	410.6
13.7	11.6	58.4	11.9	4.2	410.6
3.0	18.1	210.6	12.0	7.5	410.6
2.5	21.0	262.0	12.0	6.9	410.6
2.4	17.8	316.8	12.0	8.2	410.6
11.3	13.0	115.9	12.1	7.8	410.6
0.8	10.7	178.0	12.1	4.7	410.6
30.9	9.0	66.2	12.1	4.7	410.6
53.6	6.1	36.2	12.2	1.5	410.6
25.7	7.2	30.8	12.2	2.8	410.6
6.3	9.1	73.2	12.2	4.9	410.6
0.1	3.8	250.2	12.3	4.8	410.6
2.0	8.8	455.0	12.3	6.3	410.6
2.9	3.1	66.4	12.3	5.1	410.6
0.0	5.7	516.2	12.3	4.8	410.6
0.0	4.7	419.1	12.4	4.4	410.6
0.0	8.1	507.0	12.4	6.3	410.6
0.0	12.6	489.4	12.4	8.1	410.6
0.0	13.5	516.6	12.5	7.9	411.2
0.0	17.2	504.8	12.5	9.6	411.2
16.9	14.7	328.2	12.5	10.6	411.2
0.0	6.8	232.2	12.6	4.9	411.2
0.0	8.9	545.3	12.6	7.2	411.2
0.5	12.0	525.7	12.6	7.3	411.2
13.8	10.6	43.4	12.6	2.8	411.2
20.4	12.9	44.8	12.7	4.0	411.2
2.0	12.4	71.4	12.7	3.6	411.2
9.4	12.3	262.6	12.7	5.9	411.2
0.2	11.9	415.6	12.8	7.2	411.2
1.9	15.6	455.7	12.8	8.3	411.2
1.6	17.8	237.0	12.8	7.4	411.2
5.0	20.6	420.6	12.9	9.0	411.2
11.9	13.3	36.2	12.9	9.2	411.2
37.8	8.3	41.9	12.9	3.0	411.2
36.3	8.8	27.5	12.9	2.7	411.2
6.9	11.8	36.2	13.0	5.3	411.2
11.0	16.3	72.5	13.0	6.1	411.2
2.8	17.9	61.0	13.0	5.1	411.2
15.1	20.2	89.8	13.1	7.0	411.2
20.1	17.3	99.3	13.1	9.4	411.2
27.2	15.5	433.1	13.1	7.1	411.2
30.5	17.5	56.4	13.1	5.8	411.2
15.3	15.5	83.3	13.2	5.5	411.2
7.2	17.7	78.6	13.2	5.3	411.2
0.6	22.1	183.4	13.2	9.0	411.2
23.5	21.0	120.4	13.2	8.8	411.2
23.3	12.0	106.6	13.3	7.1	411.2
21.2	10.6	142.4	13.3	4.1	411.2
30.4	9.0	33.3	13.3	2.5	411.7
2.0	9.7	60.1	13.3	2.9	411.7
11.8	11.9	191.1	13.4	5.1	411.7
0.5	13.7	334.3	13.4	7.1	411.7
4.7	13.9	133.5	13.4	4.7	411.7
0.2	16.3	462.5	13.4	8.3	411.7
0.0	19.1	450.2	13.5	9.5	411.7
0.0	18.5	563.8	13.5	8.8	411.7
0.9	20.6	457.3	13.5	9.3	411.7
4.6	20.1	74.9	13.5	6.9	411.7
10.3	21.0	103.7	13.6	5.7	411.7
0.4	21.1	402.2	13.6	8.9	411.7
0.3	21.2	164.3	13.6	6.2	411.7
3.4	23.1	467.9	13.6	11.1	411.7
0.1	24.3	513.7	13.7	9.9	411.7
6.5	24.8	505.7	13.7	10.2	411.7
0.3	25.5	422.8	13.7	8.7	411.7
38.3	23.2	228.9	13.7	9.8	411.7
0.7	16.1	99.3	13.7	7.9	411.7
0.2	16.0	323.9	13.8	7.4	411.7
0.0	17.2	365.9	13.8	8.0	411.7
32.7	19.6	259.2	13.8	8.3	411.7
0.4	15.9	222.3	13.8	7.4	411.7
0.0	20.4	562.9	13.8	10.2	411.7
0.0	23.2	448.5	13.8	10.8	411.7
32.2	25.1	432.9	13.9	9.5	411.7
15.3	20.6	118.0	13.9	10.5	411.7
0.0	16.9	614.6	13.9	9.7	411.7
0.0	17.9	580.8	13.9	8.9	411.7
0.3	20.1	515.5	13.9	9.1	411.7
3.3	22.3	439.0	13.9	8.7	411.7
16.4	19.8	73.3	13.9	8.5	410.9
0.0	21.8	541.2	14.0	10.3	410.9
0.0	21.5	546.2	14.0	9.2	410.9
3.4	22.8	475.5	14.0	11.2	410.9
15.4	18.4	46.2	14.0	3.7	410.9
2.3	17.9	145.4	14.0	6.4	410.9
0.2	18.6	519.1	14.0	9.5	410.9
1.8	19.9	451.6	14.0	8.8	410.9
0.1	17.2	265.0	14.0	7.9	410.9
0.0	18.8	498.3	14.0	9.5	410.9
0.0	19.5	632.1	14.0	10.5	410.9
0.2	21.4	493.3	14.1	9.6	410.9
1.4	21.2	359.5	14.1	8.9	410.9
3.8	20.2	132.7	14.1	5.8	410.9
0.7	21.8	386.7	14.1	8.6	410.9
37.8	21.7	126.7	14.1	5.8	410.9
20.8	21.7	76.9	14.1	4.6	410.9
21.2	22.9	95.9	14.1	5.6	410.9
4.8	22.8	209.1	14.1	8.7	410.9
0.6	24.4	342.4	14.1	8.8	410.9
0.1	25.3	511.3	14.1	10.9	410.9
0.1	25.1	328.9	14.1	10.1	410.9
7.1	24.8	584.9	14.1	11.8	410.9
0.5	25.1	439.7	14.1	8.7	410.9
0.6	23.9	254.9	14.1	9.0	410.9
0.0	24.5	597.0	14.1	11.3	410.9
0.0	24.9	408.8	14.1	10.7	410.9
0.1	26.3	602.9	14.1	11.1	410.9
5.9	26.7	489.9	14.1	10.2	410.9
9.8	26.5	422.9	14.1	8.2	410.9
11.3	25.9	180.1	14.1	8.0	407.9
13.3	24.9	296.8	14.0	8.0	407.9
27.8	25.4	407.6	14.0	8.8	407.9
18.4	24.3	82.2	14.0	5.9	407.9
11.8	25.0	356.4	14.0	10.6	407.9
23.8	26.2	441.7	14.0	9.1	407.9
3.4	27.3	532.2	14.0	9.4	407.9
4.3	25.1	147.4	14.0	7.5	407.9
12.3	24.7	98.5	14.0	5.7	407.9
19.6	25.7	345.8	14.0	8.6	407.9
34.3	26.4	415.0	14.0	9.4	407.9
12.2	26.9	474.1	13.9	10.6	407.9
0.4	26.2	180.3	13.9	7.8	407.9
9.5	26.5	297.1	13.9	8.7	407.9
21.7	25.4	199.0	13.9	7.4	407.9
14.6	25.4	318.0	13.9	8.2	407.9
11.8	24.8	559.0	13.9	9.9	407.9
0.9	25.4	562.1	13.9	10.1	407.9
4.6	26.3	544.6	13.8	10.5	407.9
5.4	25.5	206.5	13.8	7.7	407.9
9.8	26.0	206.6	13.8	8.0	407.9
12.9	26.3	445.2	13.8	9.8	407.9
13.1	26.1	527.1	13.8	9.3	407.9
11.3	25.7	350.5	13.8	8.2	407.9
2.0	25.4	287.6	13.7	7.4	407.9
4.3	25.6	314.8	13.7	7.8	407.9
0.3	25.5	336.3	13.7	8.5	407.9
6.4	24.8	433.7	13.7	8.0	407.9
2.3	24.2	159.9	13.7	5.4	407.9
6.3	24.6	157.9	13.6	6.7	407.9
12.7	24.4	148.3	13.6	6.8	407.9
0.4	25.1	363.9	13.6	9.1	405.6
1.3	24.8	413.9	13.6	8.5	405.6
8.1	24.5	349.9	13.5	9.0	405.6
5.0	24.5	167.7	13.5	6.7	405.6
1.0	25.7	398.3	13.5	8.5	405.6
2.1	25.6	344.8	13.5	7.7	405.6
3.1	25.2	192.9	13.5	7.0	405.6
0.7	24.9	408.2	13.4	9.1	405.6
0.1	23.7	436.6	13.4	9.6	405.6
0.1	24.5	550.4	13.4	9.6	405.6
0.0	25.1	550.9	13.4	9.8	405.6
0.1	25.6	573.5	13.3	10.4	405.6
0.0	25.9	574.7	13.3	10.6	405.6
0.1	26.8	541.2	13.3	10.5	405.6
0.0	26.8	556.3	13.3	11.0	405.6
0.0	26.9	564.1	13.2	11.3	405.6
0.3	27.8	502.1	13.2	11.3	405.6
0.3	28.9	512.6	13.2	11.1	405.6
0.6	29.3	427.3	13.1	10.5	405.6
5.0	28.5	467.6	13.1	10.5	405.6
20.0	26.0	365.0	13.1	9.1	405.6
25.5	25.7	449.4	13.1	8.2	405.6
18.9	25.2	245.1	13.0	7.7	405.6
9.9	25.2	393.1	13.0	8.1	405.6
16.0	25.2	333.3	13.0	8.3	405.6
22.5	23.2	294.7	13.0	8.6	405.6
0.2	19.6	257.2	12.9	6.2	405.6
0.0	21.2	531.1	12.9	9.9	405.6
0.0	23.4	536.6	12.9	10.2	405.6
0.0	24.4	514.2	12.8	9.2	405.6
1.8	23.2	287.4	12.8	7.7	405.6
13.5	20.3	74.6	12.8	4.0	405.1
0.7	19.8	74.1	12.8	4.3	405.1
0.1	21.9	437.1	12.7	8.3	405.1
0.1	22.0	479.2	12.7	8.6	405.1
0.1	22.5	490.9	12.7	8.4	405.1
0.2	23.2	396.2	12.6	8.5	405.1
0.0	23.7	386.8	12.6	8.5	405.1
0.0	24.1	366.2	12.6	8.3	405.1
1.7	24.9	333.6	12.5	8.0	405.1
20.6	22.6	268.3	12.5	8.1	405.1
0.0	23.4	479.2	12.5	9.0	405.1
0.0	22.6	490.5	12.5	8.7	405.1
0.0	21.4	460.6	12.4	8.8	405.1
0.0	21.1	318.6	12.4	8.1	405.1
0.0	21.0	486.8	12.4	9.8	405.1
0.0	22.0	495.4	12.3	10.1	405.1
0.0	22.9	470.5	12.3	9.5	405.1
0.0	23.0	431.4	12.3	9.4	405.1
0.0	22.6	456.3	12.3	9.5	405.1
0.0	23.3	470.8	12.2	9.8	405.1
0.0	22.6	471.7	12.2	9.6	405.1
0.0	23.3	460.3	12.2	8.8	405.1
0.1	24.1	385.9	12.1	7.8	405.1
0.1	24.0	294.8	12.1	7.5	405.1
0.0	24.0	346.0	12.1	8.8	405.1
0.0	24.2	448.7	12.0	9.3	405.1
0.0	22.9	449.7	12.0	9.3	405.1
0.0	21.3	455.6	12.0	8.8	405.1
0.0	22.5	450.8	11.9	8.8	405.1
0.0	22.8	440.8	11.9	9.1	405.1
0.0	22.1	405.0	11.9	7.7	405.4
0.0	20.7	377.0	11.9	6.9	405.4
0.0	18.7	293.6	11.8	6.1	405.4
0.0	19.1	286.8	11.8	5.6	405.4
0.0	19.7	403.5	11.8	7.0	405.4
0.0	18.1	428.7	11.7	7.1	405.4
0.0	16.8	413.9	11.7	6.8	405.4
0.0	18.0	421.7	11.7	7.6	405.4
0.0	17.8	412.5	11.6	7.6	405.4
0.0	18.2	424.5	11.6	8.0	405.4
0.0	18.5	420.3	11.6	8.3	405.4
0.0	17.9	420.5	11.6	8.0	405.4
0.0	17.5	410.5	11.5	7.8	405.4
0.0	18.2	403.8	11.5	7.9	405.4
0.0	18.9	362.9	11.5	7.6	405.4
0.0	21.2	394.4	11.4	7.6	405.4
0.0	19.0	361.1	11.4	6.5	405.4
0.0	18.2	267.5	11.4	7.3	405.4
0.0	18.1	137.6	11.4	6.0	405.4
0.0	20.0	386.0	11.3	7.5	405.4
0.0	20.9	379.8	11.3	7.2	405.4
0.0	21.3	373.9	11.3	7.1	405.4
0.0	21.1	376.8	11.2	7.4	405.4
0.8	21.0	348.9	11.2	6.7	405.4
1.3	16.8	62.0	11.2	4.7	405.4
0.0	15.7	359.1	11.2	5.6	405.4
0.2	15.5	349.6	11.1	4.9	405.4
2.2	14.5	160.5	11.1	4.3	405.4
1.0	10.1	50.7	11.1	3.7	405.4
0.0	9.0	362.3	11.0	3.7	405.4
0.0	14.0	343.8	11.0	5.9	405.4
0.0	15.4	192.7	11.0	4.6	407.5
0.0	13.3	275.6	11.0	5.5	407.5
0.0	14.3	345.5	10.9	5.5	407.5
0.0	14.7	309.5	10.9	6.1	407.5
0.0	13.8	345.4	10.9	5.4	407.5
0.0	15.5	325.2	10.9	5.9	407.5
0.0	13.6	332.5	10.8	5.5	407.5
0.0	12.6	334.2	10.8	5.4	407.5
0.0	14.9	328.7	10.8	5.8	407.5
0.0	15.8	250.1	10.8	5.9	407.5
0.0	18.1	317.5	10.7	6.2	407.5
0.0	12.3	331.1	10.7	5.1	407.5
0.0	10.7	331.7	10.7	4.9	407.5
0.0	13.2	317.0	10.7	5.1	407.5
0.0	15.5	274.5	10.6	5.5	407.5
0.9	14.4	254.8	10.6	4.1	407.5
0.1	11.9	104.4	10.6	4.1	407.5
0.0	10.8	310.7	10.6	4.7	407.5
0.0	10.5	309.5	10.6	4.3	407.5
0.0	8.7	315.0	10.5	4.0	407.5
0.0	7.3	305.2	10.5	4.1	407.5
0.0	9.9	257.6	10.5	4.1	407.5
0.0	13.4	259.9	10.5	4.7	407.5
0.9	15.6	285.3	10.5	5.4	407.5
7.8	12.7	92.1	10.4	2.6	407.5
13.6	10.2	12.1	10.4	2.8	407.5
0.6	7.6	95.7	10.4	2.9	407.5
2.1	8.3	195.1	10.4	2.9	407.5
0.3	5.2	110.0	10.4	3.1	407.5
0.0	5.2	267.9	10.4	3.4	407.5
0.0	9.0	279.0	10.3	4.3	409.7
6.4	13.6	48.3	10.3	3.3	409.7
6.0	14.5	35.3	10.3	3.8	409.7
0.4	7.4	49.8	10.3	2.5	409.7
1.3	8.1	49.5	10.3	2.5	409.7
15.8	11.0	44.2	10.3	3.7	409.7
1.6	6.9	108.5	10.3	1.9	409.7
5.2	7.1	36.0	10.3	2.0	409.7
6.9	5.5	31.9	10.2	2.5	409.7
9.5	2.9	10.7	10.2	1.2	409.7
21.5	7.1	22.0	10.2	2.3	409.7
32.8	7.7	13.9	10.2	1.1	409.7
4.9	6.1	22.6	10.2	1.7	409.7
0.6	1.4	48.2	10.2	2.4	409.7
0.0	-2.2	276.6	10.2	1.6	409.7
0.0	-0.7	270.9	10.2	2.0	409.7
2.5	-4.3	29.2	10.2	0.9	409.7
0.0	-3.7	109.8	10.2	0.9	409.7
0.0	-2.2	271.4	10.2	1.5	409.7
0.0	-2.7	263.7	10.2	1.8	409.7
0.0	-4.3	284.7	10.2	1.5	409.7
0.0	-4.1	283.9	10.2	1.7	409.7
0.0	-3.5	285.5	10.2	1.7	409.7
0.0	0.1	174.6	10.2	2.1	409.7
0.0	-2.3	283.5	10.2	2.1	409.7
0.0	-3.0	290.1	10.2	2.1	409.7
0.0	-0.9	287.7	10.2	2.7	409.7
0.0	2.2	286.4	10.2	3.2	409.7
0.0	-2.1	287.2	10.2	2.3	409.7
0.0	0.5	269.2	10.2	3.0	409.7
0.0	1.9	283.2	10.2	3.5	409.7
0.1	3.0	260.5	10.2	3.3	411.7
0.3	3.8	187.0	10.2	2.6	411.7
0.2	2.0	127.4	10.2	1.9	411.7
0.1	2.5	128.2	10.2	1.9	411.7
0.2	1.7	161.3	10.3	2.4	411.7
0.2	3.4	242.2	10.3	3.2	411.7
0.6	5.8	271.8	10.3	3.7	411.7
0.2	3.8	124.2	10.3	2.5	411.7
0.0	6.0	271.2	10.3	3.7	411.7
0.1	9.6	273.2	10.3	4.5	411.7
5.3	7.1	69.7	10.3	3.3	411.7
2.2	2.4	28.9	10.3	1.1	411.7
11.5	3.7	82.9	10.4	1.6	411.7
23.4	2.2	10.0	10.4	1.5	411.7
11.6	1.3	21.3	10.4	1.0	411.7
0.4	-1.6	137.4	10.4	2.0	411.7
0.0	-2.4	201.7	10.4	1.5	411.7
3.4	-1.4	50.5	10.4	1.5	411.7
0.0	-1.1	316.4	10.5	2.0	411.7
0.0	1.4	308.8	10.5	2.6	411.7
0.0	0.5	316.9	10.5	3.0	411.7
0.8	1.3	151.8	10.5	2.2	411.7
1.0	1.9	79.2	10.5	2.5	411.7
0.2	3.1	273.1	10.6	3.4	411.7
7.6	-1.5	187.7	10.6	1.7	411.7
8.7	-2.9	61.4	10.6	1.0	411.7
0.0	-2.8	226.0	10.6	2.0	411.7
0.2	-2.2	339.6	10.6	2.8	411.7
0.0	0.1	220.3	10.7	3.0	411.7
0.0	2.1	337.7	10.7	3.4	411.7
0.0	-0.6	348.8	10.7	2.8	411.7
0.0	2.7	341.5	10.7	3.8	412.8
0.4	5.4	137.4	10.8	3.3	412.8
7.0	9.7	165.1	10.8	4.3	412.8
1.2	10.0	177.9	10.8	4.5	412.8
1.6	10.4	232.0	10.8	4.7	412.8
6.2	10.2	103.2	10.9	3.8	412.8
16.0	5.3	43.8	10.9	3.4	412.8
23.4	2.2	14.8	10.9	1.7	412.8
0.6	1.0	77.1	10.9	2.2	412.8
0.0	-2.2	341.5	11.0	2.3	412.8
0.0	-0.3	377.7	11.0	3.2	412.8
0.0	4.5	323.1	11.0	4.5	412.8
13.1	2.0	91.4	11.1	2.3	412.8
1.7	2.0	112.9	11.1	2.1	412.8
11.9	4.0	44.7	11.1	2.0	412.8
0.0	0.6	296.3	11.1	3.5	412.8
0.0	0.1	401.1	11.2	2.9	412.8
0.0	-2.8	393.7	11.2	2.4	412.8
0.0	1.9	400.9	11.2	4.2	412.8
0.0	6.1	272.2	11.2	4.8	412.8
0.0	5.0	367.7	11.3	4.2	412.8
0.0	7.5	395.7	11.3	5.2	412.8
0.2	10.3	287.0	11.3	5.2	412.8
0.3	8.4	165.7	11.4	5.4	412.8
0.0	7.7	421.5	11.4	5.8	412.8
0.0	6.3	423.6	11.4	4.6	412.8
3.9	9.5	285.5	11.5	5.7	412.8
0.3	6.1	176.3	11.5	4.0	412.8
0.0	2.8	439.8	11.5	3.7	413.5
0.0	9.7	424.2	11.5	6.4	413.5
0.6	3.2	135.9	11.6	3.0	413.5
1.9	0.7	123.8	11.6	2.4	413.5
