rain[mm]	temperature[°C]	irradiance[μmol/s/m2]	day_length[h]	PET[mm]	co2[ppm]
11.7	24.5	244.7	13.5	7.6	403.0
1.2	24.6	275.8	13.5	8.3	403.0
0.3	23.8	476.7	13.5	8.7	403.0
0.1	24.1	553.8	13.4	9.7	403.0
0.0	24.8	566.4	13.4	10.5	403.0
0.2	26.3	548.8	13.4	10.4	403.0
3.5	25.7	282.1	13.4	8.5	403.0
8.3	25.2	309.8	13.4	8.2	403.0
13.5	25.1	356.4	13.3	7.7	403.0
12.3	25.8	461.9	13.3	9.3	403.0
5.5	26.0	426.6	13.3	9.0	403.0
0.4	26.4	514.0	13.2	9.3	403.0
0.8	26.7	473.4	13.2	8.7	403.0
0.5	25.9	442.2	13.2	9.2	403.0
0.0	25.5	551.6	13.2	9.8	403.0
0.0	25.0	555.5	13.1	9.8	403.0
0.0	26.2	542.6	13.1	9.9	403.0
7.2	25.7	447.5	13.1	9.9	403.0
0.6	26.0	411.9	13.1	8.5	403.0
1.0	25.7	283.0	13.0	7.2	403.0
0.1	28.1	487.4	13.0	9.9	403.0
0.1	28.4	527.9	13.0	10.4	403.0
2.6	28.1	523.4	12.9	10.4	403.0
4.7	27.3	476.5	12.9	9.4	403.0
10.1	26.4	453.5	12.9	9.3	403.0
11.9	25.7	441.7	12.9	8.4	403.0
3.2	26.0	466.4	12.8	9.4	403.0
7.5	25.6	449.3	12.8	8.5	403.0
7.4	25.6	379.9	12.8	8.4	402.4
7.7	25.7	410.6	12.7	8.6	402.4
16.7	24.7	291.1	12.7	8.1	402.4
0.1	25.2	443.0	12.7	8.6	402.4
0.2	25.4	415.4	12.7	8.7	402.4
1.4	25.8	485.1	12.6	9.6	402.4
0.1	26.5	474.5	12.6	10.2	402.4
0.0	27.1	481.4	12.6	9.7	402.4
2.1	27.2	461.4	12.5	9.7	402.4
1.1	20.2	117.4	12.5	7.5	402.4
0.0	19.3	370.8	12.5	6.0	402.4
2.7	18.0	37.5	12.5	4.3	402.4
0.7	17.4	61.1	12.4	3.4	402.4
0.0	21.3	342.4	12.4	7.1	402.4
0.0	21.7	422.5	12.4	8.4	402.4
0.1	23.1	472.5	12.3	8.6	402.4
0.1	24.5	454.3	12.3	8.7	402.4
0.1	23.4	187.9	12.3	6.3	402.4
0.1	21.4	202.7	12.2	7.7	402.4
0.0	20.7	469.5	12.2	8.1	402.4
0.0	21.2	400.7	12.2	8.5	402.4
0.0	19.0	470.7	12.2	8.4	402.4
0.0	20.0	467.4	12.1	8.6	402.4
0.0	20.5	415.3	12.1	8.9	402.4
0.0	21.1	448.9	12.1	8.6	402.4
0.0	21.7	442.7	12.0	8.6	402.4
0.0	21.4	375.1	12.0	8.8	402.4
0.0	21.2	448.2	12.0	9.0	402.4
0.0	22.4	436.3	11.9	8.6	402.4
0.0	22.3	325.6	11.9	7.9	402.4
0.0	23.3	382.0	11.9	8.1	402.7
0.0	23.9	426.3	11.9	8.0	402.7
0.2	24.6	352.0	11.8	8.0	402.7
0.1	24.1	259.1	11.8	8.1	402.7
0.0	22.4	421.1	11.8	8.9	402.7
0.0	19.4	428.1	11.7	7.9	402.7
0.0	17.2	434.9	11.7	7.4	402.7
0.0	18.8	427.8	11.7	8.1	402.7
0.0	19.9	422.8	11.6	8.2	402.7
0.0	20.8	320.7	11.6	7.3	402.7
0.0	20.1	168.8	11.6	6.1	402.7
0.0	19.8	178.6	11.6	7.0	402.7
0.0	20.1	384.8	11.5	6.3	402.7
0.0	20.6	323.5	11.5	6.6	402.7
0.8	21.7	375.6	11.5	7.6	402.7
0.4	14.0	60.5	11.4	5.3	402.7
0.0	12.9	400.4	11.4	5.0	402.7
0.0	15.3	389.2	11.4	6.2	402.7
0.0	17.3	379.0	11.3	6.7	402.7
0.0	17.7	375.2	11.3	6.6	402.7
0.0	16.9	377.8	11.3	6.7	402.7
0.0	18.5	367.5	11.3	6.5	402.7
0.0	13.7	319.7	11.2	5.7	402.7
0.0	10.6	385.6	11.2	5.3	402.7
0.0	10.7	380.6	11.2	5.5	402.7
0.0	12.7	361.1	11.1	6.2	402.7
0.0	14.6	335.4	11.1	6.2	402.7
0.0	15.0	362.3	11.1	6.4	402.7
0.0	14.7	363.5	11.1	6.4	402.7
0.0	16.0	356.7	11.0	6.7	402.7
0.0	15.5	354.3	11.0	6.6	402.7
0.0	15.5	352.4	11.0	6.4	404.8
0.0	14.8	352.8	11.0	6.1	404.8
0.0	16.1	340.8	10.9	6.2	404.8
0.0	17.0	329.9	10.9	6.6	404.8
0.0	16.0	285.8	10.9	6.4	404.8
0.0	11.1	333.4	10.9	4.1	404.8
0.0	12.3	324.1	10.8	4.6	404.8
0.1	13.5	215.9	10.8	3.9	404.8
0.0	12.0	244.0	10.8	4.6	404.8
0.0	13.6	319.1	10.8	4.9	404.8
0.0	15.2	303.5	10.7	5.0	404.8
0.0	16.8	260.0	10.7	5.2	404.8
0.0	18.7	302.1	10.7	5.9	404.8
0.0	19.9	297.3	10.7	5.6	404.8
1.4	20.0	240.4	10.6	5.0	404.8
13.1	13.4	14.4	10.6	4.0	404.8
0.1	11.8	146.4	10.6	2.8	404.8
4.7	11.3	98.5	10.6	2.2	404.8
5.6	11.9	15.0	10.6	1.8	404.8
3.6	8.7	48.6	10.5	3.2	404.8
5.0	5.6	25.0	10.5	1.0	404.8
2.5	8.6	76.5	10.5	2.3	404.8
1.1	9.2	35.2	10.5	1.7	404.8
0.8	12.6	146.4	10.5	3.5	404.8
8.6	16.4	45.6	10.4	2.8	404.8
1.8	13.7	44.5	10.4	2.9	404.8
0.3	17.1	87.4	10.4	3.8	404.8
0.1	19.9	264.7	10.4	4.2	404.8
7.4	10.7	13.5	10.4	5.3	404.8
0.0	4.2	69.1	10.4	1.1	404.8
0.6	3.3	24.1	10.3	2.0	406.9
0.0	4.3	250.7	10.3	3.3	406.9
0.1	8.4	258.0	10.3	4.1	406.9
0.9	14.9	195.5	10.3	4.7	406.9
9.3	13.3	62.5	10.3	5.1	406.9
0.0	7.0	263.1	10.3	2.7	406.9
0.1	4.7	248.0	10.3	2.7	406.9
0.6	5.0	246.1	10.3	3.1	406.9
0.1	-2.4	70.1	10.2	1.9	406.9
0.0	-0.9	214.8	10.2	1.6	406.9
0.3	2.8	171.6	10.2	2.2	406.9
0.6	2.4	46.0	10.2	1.7	406.9
0.0	5.6	226.3	10.2	3.1	406.9
1.5	12.1	238.2	10.2	4.4	406.9
0.5	4.7	149.8	10.2	2.5	406.9
0.1	4.4	232.7	10.2	2.2	406.9
0.7	8.4	152.2	10.2	3.1	406.9
3.2	9.4	121.0	10.2	2.8	406.9
2.2	6.5	38.4	10.2	2.1	406.9
0.7	3.2	62.9	10.2	2.0	406.9
0.0	-1.2	99.7	10.2	1.7	406.9
0.0	-2.8	277.9	10.2	1.8	406.9
0.0	0.6	241.9	10.2	2.3	406.9
22.3	4.5	48.6	10.2	2.2	406.9
10.4	6.5	26.8	10.2	1.5	406.9
0.2	11.2	101.5	10.2	3.5	406.9
9.4	7.9	23.0	10.2	2.9	406.9
1.1	2.7	29.9	10.2	1.7	406.9
0.3	0.2	64.5	10.2	0.8	406.9
0.2	1.1	133.5	10.2	1.8	406.9
0.0	-1.1	188.5	10.2	2.1	406.9
0.1	-0.9	268.4	10.2	2.2	408.8
0.0	1.7	159.8	10.2	2.2	408.8
4.6	7.8	75.1	10.2	2.7	408.8
28.3	7.7	28.6	10.2	3.1	408.8
7.0	4.6	25.2	10.3	1.6	408.8
4.2	1.5	31.3	10.3	1.4	408.8
0.7	1.3	156.6	10.3	1.9	408.8
0.4	0.4	91.7	10.3	1.8	408.8
0.1	-2.1	290.1	10.3	2.1	408.8
0.0	0.3	156.6	10.3	2.0	408.8
1.6	4.6	43.8	10.3	2.0	408.8
9.0	10.0	89.4	10.3	3.3	408.8
0.9	11.4	24.3	10.4	2.0	408.8
5.4	14.5	134.2	10.4	3.8	408.8
5.8	13.2	46.4	10.4	4.5	408.8
5.1	7.1	27.4	10.4	1.3	408.8
3.0	3.3	21.7	10.4	2.6	408.8
1.1	-0.2	66.0	10.4	1.6	408.8
1.0	0.4	86.4	10.5	1.7	408.8
1.8	2.4	29.0	10.5	1.7	408.8
1.4	0.6	64.6	10.5	1.3	408.8
0.9	1.1	109.0	10.5	1.9	408.8
0.7	2.0	132.8	10.5	2.0	408.8
0.0	6.1	296.9	10.6	3.8	408.8
0.1	11.9	258.7	10.6	5.3	408.8
0.8	11.7	85.6	10.6	2.9	408.8
2.7	13.9	153.0	10.6	5.4	408.8
1.8	5.5	73.8	10.7	2.2	408.8
5.1	8.8	93.8	10.7	3.2	408.8
3.4	6.1	48.4	10.7	2.2	408.8
0.3	7.7	194.5	10.7	2.8	408.8
5.9	11.2	90.8	10.7	3.9	409.9
26.2	8.8	24.0	10.8	1.9	409.9
2.2	6.1	37.1	10.8	3.0	409.9
1.7	4.7	61.6	10.8	2.1	409.9
0.0	3.3	348.8	10.8	3.1	409.9
0.0	4.1	345.8	10.9	4.3	409.9
0.0	-1.5	364.5	10.9	2.3	409.9
0.0	1.7	210.3	10.9	3.2	409.9
0.1	4.8	319.9	10.9	4.2	409.9
0.0	8.2	343.4	11.0	5.3	409.9
0.0	11.5	353.9	11.0	5.3	409.9
0.0	9.4	368.7	11.0	5.5	409.9
0.0	5.5	375.3	11.1	4.1	409.9
0.0	15.9	365.8	11.1	7.9	409.9
0.0	17.5	365.8	11.1	7.5	409.9
9.9	17.8	317.7	11.1	7.2	409.9
9.9	16.2	84.4	11.2	5.1	409.9
1.2	3.4	65.0	11.2	4.9	409.9
0.0	2.6	350.6	11.2	3.5	409.9
0.0	9.0	400.9	11.3	5.6	409.9
0.0	11.6	391.3	11.3	6.2	409.9
0.1	16.2	242.9	11.3	6.7	409.9
28.7	18.0	149.5	11.3	5.4	409.9
2.7	8.5	85.8	11.4	5.0	409.9
1.7	11.9	191.0	11.4	4.8	409.9
3.8	9.9	100.3	11.4	4.5	409.9
34.1	4.5	28.1	11.5	2.9	409.9
13.1	5.1	29.9	11.5	2.1	409.9
1.3	4.0	63.9	11.5	2.5	410.5
0.1	4.8	334.4	11.6	4.0	410.5
0.1	7.5	352.1	11.6	5.2	410.5
0.4	9.8	335.8	11.6	5.0	410.5
4.2	8.5	67.2	11.6	4.1	410.5
0.2	6.5	234.2	11.7	4.1	410.5
2.8	12.3	432.9	11.7	6.5	410.5
0.7	8.2	105.5	11.7	5.6	410.5
0.0	6.7	347.9	11.8	4.5	410.5
15.4	9.7	333.4	11.8	5.1	410.5
0.0	3.4	249.8	11.8	4.5	410.5
0.7	6.6	451.0	11.9	5.1	410.5
1.4	8.2	140.6	11.9	4.7	410.5
0.4	11.6	282.6	11.9	5.9	410.5
51.3	11.5	38.8	11.9	3.9	410.5
1.6	10.0	162.6	12.0	3.7	410.5
12.5	9.7	64.7	12.0	4.3	410.5
18.4	13.9	435.8	12.0	6.4	410.5
2.0	18.3	214.6	12.1	7.3	410.5
13.4	7.0	38.1	12.1	8.4	410.5
0.1	0.7	146.2	12.1	3.4	410.5
0.0	1.0	500.7	12.2	4.4	410.5
0.0	4.8	451.7	12.2	4.5	410.5
9.4	11.5	250.5	12.2	5.8	410.5
28.3	16.0	41.6	12.3	5.5	410.5
26.3	11.8	34.2	12.3	6.4	410.5
1.0	9.3	327.5	12.3	5.9	410.5
33.3	10.5	80.3	12.3	3.7	410.5
3.5	16.7	68.4	12.4	7.5	410.5
5.0	10.8	52.7	12.4	8.3	410.5
6.9	7.0	91.1	12.4	3.0	410.5
15.6	8.4	24.4	12.5	3.5	411.1
9.4	7.3	35.0	12.5	3.4	411.1
55.4	9.0	36.5	12.5	3.8	411.1
27.4	10.0	37.5	12.6	2.9	411.1
3.5	9.0	78.3	12.6	3.8	411.1
16.5	14.0	83.2	12.6	8.1	411.1
5.6	14.2	60.5	12.6	8.4	411.1
3.7	8.2	155.9	12.7	2.8	411.1
6.5	8.0	96.8	12.7	3.0	411.1
7.0	8.5	42.7	12.7	2.8	411.1
1.5	9.3	61.5	12.8	2.7	411.1
0.0	7.7	527.7	12.8	6.4	411.1
0.0	8.8	537.4	12.8	7.0	411.1
3.6	12.3	526.2	12.9	7.3	411.1
8.1	9.6	51.5	12.9	2.8	411.1
6.6	10.8	96.2	12.9	3.5	411.1
0.1	11.3	387.2	12.9	8.0	411.1
0.0	12.0	289.8	13.0	7.5	411.1
0.1	15.5	568.4	13.0	9.2	411.1
0.0	16.2	558.7	13.0	9.5	411.1
1.2	17.2	528.3	13.1	8.6	411.1
4.7	15.5	124.3	13.1	3.8	411.1
12.2	19.0	315.5	13.1	8.0	411.1
21.4	18.7	165.2	13.1	6.1	411.1
1.4	16.1	76.2	13.2	6.0	411.1
0.0	16.8	382.7	13.2	7.9	411.1
0.1	14.6	165.2	13.2	8.0	411.1
0.0	11.1	591.6	13.2	7.8	411.1
8.3	14.8	504.7	13.3	8.0	411.1
2.8	11.5	55.1	13.3	3.7	411.1
0.1	14.0	449.3	13.3	7.7	411.7
0.7	19.5	447.5	13.3	10.3	411.7
3.1	20.8	170.0	13.4	5.7	411.7
1.1	18.4	376.3	13.4	8.6	411.7
1.7	20.1	164.6	13.4	9.4	411.7
50.0	24.8	483.0	13.4	10.4	411.7
15.5	12.6	82.2	13.5	10.0	411.7
0.1	11.8	324.2	13.5	7.1	411.7
0.0	15.2	457.1	13.5	8.9	411.7
2.5	13.1	108.0	13.5	4.1	411.7
0.4	16.5	365.9	13.6	8.2	411.7
0.2	19.7	567.7	13.6	10.5	411.7
13.9	22.3	450.7	13.6	10.8	411.7
90.6	21.2	64.9	13.6	5.2	411.7
3.2	14.5	116.8	13.7	9.3	411.7
0.0	13.6	578.0	13.7	8.9	411.7
0.0	16.2	544.2	13.7	8.4	411.7
13.0	19.3	99.0	13.7	6.4	411.7
23.3	19.9	62.0	13.7	4.5	411.7
15.2	19.9	130.7	13.8	7.8	411.7
0.6	20.8	304.7	13.8	8.7	411.7
0.2	22.0	338.8	13.8	9.0	411.7
0.1	22.3	570.0	13.8	9.9	411.7
0.1	24.0	573.6	13.8	11.3	411.7
1.3	24.5	514.4	13.8	9.7	411.7
4.9	23.5	331.9	13.9	8.2	411.7
14.4	23.4	242.1	13.9	8.7	411.7
6.9	23.5	266.1	13.9	7.2	411.7
43.3	23.2	161.9	13.9	6.1	411.7
0.1	19.9	244.8	13.9	10.7	411.7
0.3	16.7	582.9	13.9	8.5	411.7
0.2	17.6	614.1	13.9	9.4	410.8
0.0	20.7	590.7	14.0	10.4	410.8
0.1	20.3	624.5	14.0	10.6	410.8
0.1	21.2	565.6	14.0	9.0	410.8
0.0	21.4	211.6	14.0	8.1	410.8
0.2	21.2	454.5	14.0	10.4	410.8
0.1	22.9	599.5	14.0	11.0	410.8
0.0	24.0	567.8	14.0	11.6	410.8
0.4	24.7	266.1	14.0	9.6	410.8
7.6	23.5	76.8	14.0	6.1	410.8
23.1	23.7	254.6	14.0	7.8	410.8
0.3	23.8	500.6	14.1	10.7	410.8
0.0	22.8	466.6	14.1	10.6	410.8
17.8	22.2	154.9	14.1	6.3	410.8
0.2	24.7	369.7	14.1	9.8	410.8
1.2	24.6	146.4	14.1	7.4	410.8
2.2	25.1	355.4	14.1	9.8	410.8
4.9	26.4	544.2	14.1	10.3	410.8
0.1	27.3	539.8	14.1	9.0	410.8
0.0	28.2	602.9	14.1	8.4	410.8
5.5	27.7	544.2	14.1	10.2	410.8
1.9	27.9	568.0	14.1	10.2	410.8
15.1	26.0	434.9	14.1	8.9	410.8
0.6	25.6	248.8	14.1	8.9	410.8
0.2	24.8	415.5	14.1	9.9	410.8
0.5	22.8	247.0	14.1	8.1	410.8
87.7	22.5	32.8	14.1	4.0	410.8
22.0	23.0	35.5	14.1	4.3	410.8
5.9	22.9	52.0	14.1	4.7	410.8
14.1	23.3	51.0	14.1	4.0	410.8
2.6	25.0	121.2	14.1	6.0	407.8
0.6	23.3	123.0	14.0	6.7	407.8
2.6	25.9	382.0	14.0	10.2	407.8
9.4	27.4	533.9	14.0	11.5	407.8
10.0	26.7	392.0	14.0	9.1	407.8
20.3	26.0	344.4	14.0	8.4	407.8
12.6	25.7	282.6	14.0	9.0	407.8
16.2	25.5	304.0	14.0	9.2	407.8
6.0	25.5	210.5	14.0	6.7	407.8
38.2	25.0	400.6	14.0	7.7	407.8
31.2	25.8	382.2	14.0	9.2	407.8
6.9	25.9	381.4	13.9	9.0	407.8
12.7	25.6	291.5	13.9	9.5	407.8
16.1	25.8	324.8	13.9	8.7	407.8
0.2	26.0	254.7	13.9	9.0	407.8
12.0	23.3	121.1	13.9	6.9	407.8
0.3	24.5	227.8	13.9	7.7	407.8
13.9	25.4	435.3	13.9	9.7	407.8
9.4	25.8	531.8	13.8	9.7	407.8
10.0	26.4	571.1	13.8	10.2	407.8
9.4	26.2	491.6	13.8	10.9	407.8
0.0	26.8	599.5	13.8	10.9	407.8
1.0	26.8	595.1	13.8	10.6	407.8
0.6	27.4	595.8	13.8	10.5	407.8
0.0	27.9	597.2	13.7	11.0	407.8
0.0	28.5	597.5	13.7	11.4	407.8
0.0	28.5	551.0	13.7	11.1	407.8
11.2	26.7	367.4	13.7	10.6	407.8
13.1	26.3	555.5	13.7	10.1	407.8
3.9	26.5	583.8	13.6	11.0	407.8
13.6	25.9	524.9	13.6	9.3	407.8
22.5	25.7	427.9	13.6	8.1	405.5
20.0	25.9	443.6	13.6	10.0	405.5
0.2	26.5	543.1	13.5	9.4	405.5
13.5	26.0	528.4	13.5	9.5	405.5
11.1	25.7	499.8	13.5	9.4	405.5
1.2	25.9	508.6	13.5	10.5	405.5
0.7	25.4	429.8	13.5	9.0	405.5
11.5	25.2	473.6	13.4	9.3	405.5
4.5	26.4	545.7	13.4	10.5	405.5
8.7	26.3	511.8	13.4	10.8	405.5
0.2	26.3	526.5	13.4	10.1	405.5
0.6	26.1	416.8	13.3	9.3	405.5
0.7	26.3	415.1	13.3	9.4	405.5
0.8	26.9	456.5	13.3	9.8	405.5
0.3	27.4	528.1	13.3	10.4	405.5
0.6	27.7	456.6	13.2	9.3	405.5
4.8	26.3	323.4	13.2	8.5	405.5
0.5	26.7	325.0	13.2	8.6	405.5
10.6	26.4	402.4	13.1	9.1	405.5
2.1	26.5	474.0	13.1	9.4	405.5
0.7	26.4	412.8	13.1	8.5	405.5
0.9	26.5	388.4	13.1	7.9	405.5
2.0	26.3	305.8	13.0	6.6	405.5
36.4	25.0	316.3	13.0	6.5	405.5
17.8	25.0	210.1	13.0	5.6	405.5
2.6	25.9	369.4	13.0	7.1	405.5
0.9	25.6	217.0	12.9	7.0	405.5
1.1	25.3	242.8	12.9	7.7	405.5
0.5	25.0	413.0	12.9	9.2	405.5
0.0	26.7	514.3	12.8	9.3	405.5
0.1	27.4	494.7	12.8	9.0	405.5
0.3	27.7	455.2	12.8	9.2	404.9
0.3	28.1	469.3	12.8	9.1	404.9
0.2	28.3	461.5	12.7	9.5	404.9
0.1	28.5	499.2	12.7	10.1	404.9
0.0	28.5	499.4	12.7	9.8	404.9
0.0	28.4	491.7	12.6	9.6	404.9
0.1	28.2	492.5	12.6	10.0	404.9
2.6	27.5	482.7	12.6	10.4	404.9
12.8	26.8	446.3	12.5	8.8	404.9
12.0	25.5	430.1	12.5	9.0	404.9
1.5	25.3	458.5	12.5	7.1	404.9
1.8	23.8	50.3	12.5	4.6	404.9
21.4	23.6	190.3	12.4	5.2	404.9
1.7	23.0	55.8	12.4	4.0	404.9
14.6	24.0	324.2	12.4	6.5	404.9
3.0	24.2	379.8	12.3	7.3	404.9
4.1	24.2	370.9	12.3	7.7	404.9
3.2	23.0	190.1	12.3	5.9	404.9
0.9	19.7	105.0	12.3	6.5	404.9
0.3	18.4	381.3	12.2	6.6	404.9
0.0	17.5	461.6	12.2	6.8	404.9
0.0	17.5	294.2	12.2	5.9	404.9
0.0	18.0	469.0	12.1	7.5	404.9
0.0	15.8	472.6	12.1	7.7	404.9
0.0	16.8	478.3	12.1	8.3	404.9
0.0	17.8	473.1	12.0	8.8	404.9
0.0	19.6	449.4	12.0	8.1	404.9
0.0	19.8	329.6	12.0	7.4	404.9
0.0	22.1	380.8	11.9	8.3	404.9
0.0	24.2	407.4	11.9	8.7	404.9
0.0	24.2	308.2	11.9	8.8	405.3
1.7	21.7	200.5	11.9	6.7	405.3
0.5	20.4	145.2	11.8	6.5	405.3
0.0	21.3	409.3	11.8	7.7	405.3
0.0	22.1	409.0	11.8	7.7	405.3
0.2	23.5	341.4	11.7	7.5	405.3
0.1	24.0	344.7	11.7	7.8	405.3
0.8	25.5	392.1	11.7	7.8	405.3
0.0	20.9	346.1	11.6	9.3	405.3
0.0	15.9	297.9	11.6	6.3	405.3
0.0	14.8	426.6	11.6	6.9	405.3
0.0	14.5	429.0	11.6	7.2	405.3
0.0	15.9	423.2	11.5	7.4	405.3
0.0	16.7	407.2	11.5	7.0	405.3
0.0	17.7	300.9	11.5	5.8	405.3
0.0	13.9	405.6	11.4	6.0	405.3
0.0	12.8	404.7	11.4	5.9	405.3
0.0	14.2	398.7	11.4	6.7	405.3
0.0	15.7	389.0	11.4	6.8	405.3
0.0	17.2	369.5	11.3	6.6	405.3
0.0	16.0	390.1	11.3	7.0	405.3
0.0	15.6	390.9	11.3	7.1	405.3
0.0	17.2	324.3	11.2	7.7	405.3
0.0	18.5	375.9	11.2	7.6	405.3
0.0	20.1	361.9	11.2	7.2	405.3
0.1	21.9	246.5	11.2	6.4	405.3
0.1	22.2	202.1	11.1	5.8	405.3
2.7	19.8	320.6	11.1	8.0	405.3
0.1	9.4	139.4	11.1	5.0	405.3
0.0	7.2	370.8	11.0	4.1	405.3
0.0	7.5	371.8	11.0	4.7	405.3
0.0	9.7	263.7	11.0	4.6	407.4
0.0	12.9	222.4	11.0	5.5	407.4
0.0	15.0	265.4	10.9	5.3	407.4
0.0	13.0	216.9	10.9	4.2	407.4
0.0	8.3	351.3	10.9	4.4	407.4
0.0	8.9	333.9	10.9	4.5	407.4
0.0	11.3	342.1	10.8	4.9	407.4
0.0	12.2	333.2	10.8	5.3	407.4
0.0	15.5	329.3	10.8	5.8	407.4
0.3	18.4	309.4	10.8	6.0	407.4
0.7	11.9	32.8	10.7	5.0	407.4
0.0	4.6	344.3	10.7	3.3	407.4
0.0	5.2	342.2	10.7	3.7	407.4
0.0	6.7	334.8	10.7	4.5	407.4
0.0	9.6	278.9	10.6	4.9	407.4
0.0	12.7	294.6	10.6	5.6	407.4
0.0	15.5	292.8	10.6	5.8	407.4
0.0	9.0	310.6	10.6	4.2	407.4
0.0	7.1	315.1	10.6	3.8	407.4
0.0	9.7	303.1	10.5	5.0	407.4
0.0	11.7	300.1	10.5	5.0	407.4
0.0	12.8	296.8	10.5	4.6	407.4
0.0	13.5	292.5	10.5	4.8	407.4
0.0	15.0	215.2	10.5	4.6	407.4
0.8	16.0	162.7	10.4	4.4	407.4
4.2	11.9	78.2	10.4	4.0	407.4
0.0	6.4	288.4	10.4	3.3	407.4
0.0	4.3	305.5	10.4	3.0	407.4
0.0	5.0	299.9	10.4	3.3	407.4
0.0	5.6	280.5	10.4	3.3	407.4
0.0	5.0	291.1	10.3	3.7	409.5
0.0	5.1	295.5	10.3	4.0	409.5
0.0	6.3	288.5	10.3	4.2	409.5
0.0	6.8	178.3	10.3	3.9	409.5
0.0	7.5	281.4	10.3	4.0	409.5
0.0	9.6	279.2	10.3	4.7	409.5
0.0	9.1	277.4	10.3	3.8	409.5
0.0	10.3	248.3	10.3	4.1	409.5
4.5	12.4	94.5	10.2	3.6	409.5
0.1	11.6	231.6	10.2	4.8	409.5
0.4	13.7	263.5	10.2	4.7	409.5
2.6	14.8	126.8	10.2	3.3	409.5
10.9	13.6	28.0	10.2	2.9	409.5
1.3	10.6	72.4	10.2	1.9	409.5
1.5	9.5	97.5	10.2	2.3	409.5
0.3	8.0	173.1	10.2	3.4	409.5
0.0	0.9	281.3	10.2	2.2	409.5
0.0	-0.1	224.9	10.2	1.6	409.5
0.0	2.0	118.9	10.2	1.7	409.5
0.0	4.9	271.1	10.2	2.6	409.5
0.0	3.2	284.6	10.2	2.5	409.5
0.0	7.1	275.8	10.2	3.9	409.5
0.0	0.7	288.1	10.2	2.6	409.5
0.0	2.1	237.6	10.2	2.8	409.5
0.0	2.8	284.9	10.2	3.3	409.5
0.0	2.8	280.4	10.2	2.9	409.5
0.0	0.6	283.0	10.2	2.8	409.5
0.0	-2.3	290.0	10.2	2.2	409.5
0.0	-2.9	218.4	10.2	2.1	409.5
0.0	-2.0	288.3	10.2	2.7	409.5
0.0	0.1	292.9	10.2	3.4	409.5
1.4	3.9	171.5	10.2	3.3	411.5
0.0	1.0	249.9	10.2	2.5	411.5
0.0	0.4	290.0	10.2	2.9	411.5
0.0	2.9	295.6	10.2	3.9	411.5
0.0	3.7	295.5	10.3	4.1	411.5
0.0	5.5	284.3	10.3	4.1	411.5
0.0	2.8	286.6	10.3	3.4	411.5
0.0	0.8	292.0	10.3	2.4	411.5
0.0	0.8	240.5	10.3	3.2	411.5
0.0	1.2	297.4	10.3	2.9	411.5
0.0	0.1	296.9	10.3	2.7	411.5
0.0	-0.2	308.7	10.3	2.4	411.5
0.0	-0.6	312.0	10.4	2.9	411.5
0.0	0.5	309.5	10.4	3.2	411.5
0.0	3.9	193.8	10.4	3.2	411.5
0.0	2.9	301.6	10.4	3.4	411.5
0.0	3.1	307.6	10.4	3.4	411.5
0.0	-0.4	269.6	10.4	2.8	411.5
0.0	-1.8	322.8	10.5	2.5	411.5
0.0	-0.5	297.4	10.5	2.6	411.5
0.0	-0.1	324.1	10.5	2.7	411.5
0.0	0.2	326.2	10.5	3.0	411.5
0.0	1.6	327.5	10.5	3.7	411.5
0.0	4.2	197.7	10.6	3.8	411.5
0.0	4.6	282.4	10.6	4.4	411.5
0.0	4.5	331.1	10.6	4.3	411.5
0.0	6.0	315.4	10.6	4.5	411.5
0.0	5.0	242.4	10.6	3.7	411.5
0.0	5.5	326.5	10.7	4.1	411.5
0.0	6.4	260.7	10.7	3.6	411.5
2.1	7.5	107.2	10.7	3.0	411.5
14.2	6.7	23.8	10.7	1.6	412.6
7.7	3.6	49.6	10.8	2.1	412.6
0.0	3.8	290.8	10.8	3.9	412.6
0.0	1.0	348.8	10.8	2.5	412.6
0.0	-1.4	364.8	10.8	2.1	412.6
0.0	4.0	359.8	10.9	3.9	412.6
0.0	9.0	358.3	10.9	5.3	412.6
0.0	10.5	363.0	10.9	5.6	412.6
0.0	12.2	356.5	10.9	6.3	412.6
0.0	6.0	352.1	11.0	4.4	412.6
0.0	2.8	383.4	11.0	3.7	412.6
0.0	7.8	376.0	11.0	5.4	412.6
0.0	7.1	168.4	11.1	4.7	412.6
0.0	11.8	376.6	11.1	6.4	412.6
0.0	11.9	210.0	11.1	6.4	412.6
6.2	9.1	169.2	11.1	6.6	412.6
0.0	5.7	397.4	11.2	4.4	412.6
0.0	8.7	386.4	11.2	5.6	412.6
1.1	8.2	134.8	11.2	3.9	412.6
14.8	4.3	51.2	11.2	2.6	412.6
9.9	0.5	36.4	11.3	2.0	412.6
0.1	3.4	290.7	11.3	3.5	412.6
0.0	4.8	218.0	11.3	3.5	412.6
3.0	7.9	324.6	11.4	4.3	412.6
18.9	8.3	24.2	11.4	3.0	412.6
0.8	9.2	58.1	11.4	2.6	412.6
0.4	14.5	175.3	11.5	5.9	412.6
10.3	13.9	96.1	11.5	6.4	412.6
15.0	8.5	166.3	11.5	3.0	413.3
1.6	13.7	102.3	11.5	5.2	413.3
2.4	19.3	339.0	11.6	6.4	413.3
22.5	13.1	54.6	11.6	7.0	413.3
0.2	6.9	138.0	11.6	3.0	413.3
0.2	7.0	357.4	11.7	4.4	413.3
